270,3
271,2
272,2
273,2
274,3
275,2
276,2
277,2
278,2
279,2
280,2
281,2
282,3
283,2
284,2
285,2
286,3
287,2
288,2
289,2
290,3
291,2
292,2
293,2
294,2
295,2
296,2
297,2
298,2
299,2
300,3
301,2
302,2
303,3
304,2
305,2
306,4
307,3
308,2
309,2
310,2
311,4
312,2
313,2
314,2
315,2
316,3
317,2
318,3
319,2
320,3
321,2
322,2
323,3
324,2
325,3
326,2
327,3
328,3
329,2
330,3
331,3
332,3
333,3
334,3
335,2
336,3
337,3
338,2
339,3
340,2
341,3
342,2
343,3
344,3
345,2
346,2
347,3
348,2
349,2
350,3
351,2
352,3
353,3
354,2
355,2
356,3
357,3
358,2
359,2
360,3
361,2
362,3
363,3
364,2
365,3
366,2
367,3
368,3
369,3
370,2
371,3
372,4
373,2
374,3
375,2
376,3
377,3
378,3
379,2
380,3
381,3
382,3
383,3
384,2
385,2
386,3
387,3
388,3
389,3
390,2
391,3
392,4
393,2
394,3
395,3
396,3
397,3
398,3
399,4
400,3
401,3
402,2
403,4
404,3
405,3
406,3
407,2
408,4
409,3
410,3
411,3
412,2
413,3
414,4
415,3
416,3
417,3
418,3
419,4
420,5
421,6
422,7
423,6
424,6
425,7
426,6
427,5
428,4
429,3
430,3
431,3
432,3
433,4
434,3
435,3
436,3
437,3
438,3
439,3
440,3
441,3
442,4
443,3
444,4
445,4
446,3
447,3
448,3
449,3
450,4
451,3
452,3
453,4
454,3
455,3
456,3
457,3
458,3
459,3
460,4
461,3
462,3
463,4
464,3
465,3
466,4
467,4
468,4
469,3
470,3
471,4
472,3
473,4
474,3
475,3
476,3
477,4
478,3
479,4
480,3
481,4
482,3
483,4
484,4
485,3
486,3
487,4
488,3
489,4
490,4
491,4
492,3
493,4
494,3
495,4
496,4
497,3
498,4
499,3
500,4
501,4
502,3
503,4
504,3
505,3
506,4
507,3
508,4
509,4
510,4
511,3
512,4
513,3
514,5
515,3
516,4
517,4
518,4
519,4
520,4
521,3
522,4
523,4
524,4
525,4
526,3
527,5
528,3
529,3
530,5
531,5
532,3
533,4
534,4
535,4
536,4
537,4
538,4
539,4
540,4
541,4
542,3
543,5
544,4
545,4
546,3
547,4
548,4
549,5
550,4
551,4
552,4
553,4
554,4
555,4
556,4
557,4
558,4
559,5
560,4
561,3
562,4
563,4
564,5
565,4
566,4
567,7
568,4
569,4
570,4
571,4
572,4
573,4
574,4
575,5
576,4
577,4
578,4
579,4
580,4
581,4
582,4
583,5
584,4
585,5
586,4
587,5
588,4
589,4
590,4
591,5
592,4
593,5
594,4
595,4
596,4
597,4
598,4
599,4
600,4
601,4
602,7
603,4
604,5
605,4
606,5
607,4
608,4
609,5
610,4
611,4
612,5
613,5
614,4
615,4
616,4
617,6
618,4
619,5
620,5
621,4
622,4
623,4
624,5
625,5
626,4
627,5
628,4
629,5
630,4
631,5
632,4
633,5
634,4
635,7
636,4
637,4
638,5
639,4
640,5
641,5
642,5
643,4
644,5
645,5
646,4
647,5
648,5
649,5
650,4
651,6
652,5
653,5
654,4
655,5
656,4
657,5
658,5
659,5
660,4
661,5
662,5
663,5
664,5
665,5
666,4
667,6
668,4
669,6
670,5
671,4
672,5
673,4
674,5
675,5
676,5
677,5
678,4
679,5
680,5
681,5
682,7
683,5
684,5
685,5
686,5
687,4
688,5
689,5
690,4
691,5
692,6
693,5
694,5
695,5
696,5
697,11
698,10
699,11
700,10
701,11
702,8
703,5
704,5
705,5
706,5
707,5
708,5
709,6
710,5
711,5
712,5
713,5
714,5
715,6
716,4
717,5
718,6
719,5
720,5
721,6
722,5
723,5
724,6
725,5
726,5
727,6
728,5
729,5
730,5
731,6
732,7
733,6
734,5
735,5
736,5
737,6
738,6
739,5
740,6
741,5
742,5
743,6
744,5
745,6
746,6
747,5
748,5
749,7
750,6
751,5
752,6
753,5
754,5
755,6
756,5
757,5
758,6
759,6
760,5
761,6
762,5
763,6
764,5
765,7
766,6
767,5
768,6
769,6
770,5
771,5
772,6
773,6
774,5
775,6
776,5
777,6
778,6
779,5
780,6
781,7
782,5
783,5
784,6
785,6
786,6
787,5
788,6
789,6
790,6
791,5
792,6
793,6
794,5
795,6
796,6
797,8
798,7
799,5
800,6
801,6
802,5
803,7
804,5
805,6
806,6
807,5
808,6
809,6
810,6
811,5
812,9
813,5
814,7
815,5
816,6
817,6
818,6
819,6
820,6
821,6
822,6
823,6
824,6
825,6
826,6
827,7
828,7
829,6
830,5
831,7
832,6
833,6
834,6
835,6
836,6
837,5
838,6
839,7
840,6
841,6
842,7
843,5
844,7
845,6
846,6
847,6
848,6
849,6
850,7
851,6
852,6
853,6
854,6
855,6
856,10
857,7
858,5
859,6
860,7
861,6
862,7
863,7
864,6
865,7
866,6
867,7
868,6
869,6
870,9
871,6
872,7
873,6
874,6
875,6
876,7
877,6
878,6
879,6
880,6
881,7
882,6
883,6
884,11
885,14
886,12
887,13
888,13
889,9
890,6
891,7
892,6
893,6
894,6
895,6
896,7
897,6
898,7
899,6
900,6
901,8
902,7
903,6
904,6
905,6
906,8
907,6
908,7
909,6
910,6
911,7
912,6
913,7
914,6
915,6
916,7
917,10
918,6
919,7
920,6
921,7
922,7
923,7
924,7
925,7
926,6
927,7
928,6
929,6
930,7
931,6
932,6
933,9
934,7
935,6
936,6
937,6
938,8
939,6
940,7
941,7
942,7
943,6
944,7
945,7
946,6
947,8
948,6
949,8
950,7
951,7
952,7
953,7
954,6
955,8
956,6
957,7
958,7
959,7
960,7
961,7
962,8
963,7
964,7
965,8
966,7
967,7
968,7
969,7
970,7
971,8
972,7
973,7
974,7
975,8
976,8
977,7
978,8
979,7
980,10
981,7
982,7
983,7
984,7
985,7
986,7
987,7
988,7
989,7
990,7
991,7
992,8
993,6
994,8
995,9
996,8
997,7
998,7
999,6
1000,7
1001,7
1002,7
1003,8
1004,6
1005,7
1006,7
1007,7
1008,7
1009,7
1010,12
1011,7
1012,7
1013,6
1014,8
1015,7
1016,8
1017,6
1018,7
1019,7
1020,7
1021,9
1022,7
1023,8
1024,7
1025,9
1026,7
1027,8
1028,7
1029,8
1030,7
1031,8
1032,7
1033,7
1034,8
1035,7
1036,8
1037,8
1038,7
1039,11
1040,9
1041,7
1042,7
1043,7
1044,8
1045,7
1046,8
1047,7
1048,7
1049,7
1050,8
1051,7
1052,7
1053,10
1054,7
1055,8
1056,7
1057,8
1058,7
1059,10
1060,7
1061,7
1062,8
1063,7
1064,8
1065,8
1066,8
1067,10
1068,8
1069,8
1070,8
1071,8
1072,8
1073,7
1074,9
1075,7
1076,9
1077,7
1078,8
1079,8
1080,7
1081,10
1082,7
1083,8
1084,8
1085,7
1086,8
1087,8
1088,7
1089,9
1090,7
1091,8
1092,8
1093,8
1094,8
1095,8
1096,8
1097,8
1098,8
1099,7
1100,7
1101,8
1102,8
1103,8
1104,8
1105,8
1106,8
1107,8
1108,12
1109,9
1110,7
1111,8
1112,8
1113,8
1114,7
1115,8
1116,7
1117,9
1118,7
1119,9
1120,8
1121,11
1122,7
1123,8
1124,8
1125,8
1126,8
1127,9
1128,8
1129,8
1130,9
1131,8
1132,8
1133,9
1134,10
1135,8
1136,8
1137,9
1138,7
1139,8
1140,8
1141,8
1142,8
1143,8
1144,8
1145,8
1146,7
1147,10
1148,9
1149,8
1150,8
1151,8
1152,8
1153,9
1154,8
1155,8
1156,8
1157,9
1158,7
1159,9
1160,9
1161,9
1162,8
1163,8
1164,8
1165,9
1166,8
1167,8
1168,8
1169,9
1170,8
1171,8
1172,8
1173,9
1174,8
1175,9
1176,8
1177,9
1178,8
1179,9
1180,8
1181,9
1182,8
1183,9
1184,9
1185,14
1186,9
1187,8
1188,10
1189,8
1190,10
1191,9
1192,9
1193,8
1194,9
1195,10
1196,9
1197,12
1198,9
1199,9
1200,10
1201,9
1202,8
1203,9
1204,9
1205,8
1206,9
1207,8
1208,9
1209,16
1210,18
1211,18
1212,18
1213,19
1214,9
1215,9
1216,9
1217,9
1218,9
1219,9
1220,9
1221,9
1222,9
1223,9
1224,10
1225,10
1226,8
1227,9
1228,8
1229,9
1230,9
1231,10
1232,9
1233,9
1234,9
1235,9
1236,9
1237,9
1238,15
1239,9
1240,9
1241,10
1242,8
1243,10
1244,9
1245,14
1246,14
1247,14
1248,9
1249,12
1250,9
1251,9
1252,14
1253,9
1254,9
1255,10
1256,9
1257,9
1258,10
1259,10
1260,9
1261,9
1262,9
1263,9
1264,10
1265,10
1266,13
1267,10
1268,9
1269,10
1270,11
1271,10
1272,10
1273,10
1274,9
1275,10
1276,9
1277,10
1278,9
1279,9
1280,13
1281,9
1282,10
1283,9
1284,9
1285,10
1286,9
1287,10
1288,9
1289,9
1290,9
1291,10
1292,10
1293,9
1294,12
1295,9
1296,10
1297,10
1298,9
1299,10
1300,9
1301,10
1302,9
1303,10
1304,9
1305,10
1306,9
1307,9
1308,11
1309,10
1310,9
1311,10
1312,10
1313,9
1314,10
1315,10
1316,10
1317,9
1318,11
1319,9
1320,11
1321,10
1322,10
1323,10
1324,9
1325,11
1326,9
1327,10
1328,10
1329,9
1330,11
1331,10
1332,9
1333,10
1334,10
1335,16
1336,10
1337,10
1338,10
1339,10
1340,9
1341,10
1342,10
1343,10
1344,10
1345,10
1346,10
1347,10
1348,13
1349,10
1350,10
1351,10
1352,11
1353,9
1354,11
1355,10
1356,10
1357,10
1358,10
1359,11
1360,10
1361,14
1362,10
1363,10
1364,10
1365,11
1366,10
1367,10
1368,10
1369,9
1370,11
1371,11
1372,10
1373,10
1374,13
1375,10
1376,11
1377,10
1378,10
1379,11
1380,9
1381,11
1382,11
1383,10
1384,10
1385,10
1386,11
1387,13
1388,10
1389,11
1390,10
1391,10
1392,12
1393,10
1394,10
1395,11
1396,10
1397,10
1398,10
1399,10
1400,12
1401,10
1402,10
1403,11
1404,10
1405,10
1406,11
1407,11
1408,10
1409,10
1410,9
1411,12
1412,11
1413,10
1414,11
1415,11
1416,10
1417,11
1418,10
1419,10
1420,11
1421,11
1422,10
1423,10
1424,11
1425,11
1426,11
1427,10
1428,11
1429,10
1430,10
1431,11
1432,10
1433,11
1434,11
1435,10
1436,11
1437,10
1438,15
1439,10
1440,11
1441,10
1442,10
1443,11
1444,10
1445,10
1446,11
1447,10
1448,10
1449,10
1450,16
1451,11
1452,11
1453,11
1454,10
1455,12
1456,11
1457,10
1458,12
1459,11
1460,12
1461,10
1462,16
1463,11
1464,11
1465,11
1466,11
1467,12
1468,11
1469,11
1470,11
1471,11
1472,11
1473,12
1474,14
1475,12
1476,10
1477,10
1478,11
1479,11
1480,11
1481,12
1482,11
1483,11
1484,11
1485,11
1486,14
1487,10
1488,12
1489,11
1490,11
1491,12
1492,11
1493,11
1494,12
1495,11
1496,11
1497,12
1498,13
1499,11
1500,11
1501,12
1502,12
1503,11
1504,12
1505,11
1506,10
1507,12
1508,12
1509,10
1510,19
1511,14
1512,16
1513,12
1514,12
1515,12
1516,11
1517,11
1518,11
1519,12
1520,11
1521,11
1522,13
1523,13
1524,11
1525,12
1526,11
1527,12
1528,11
1529,12
1530,12
1531,11
1532,11
1533,12
1534,12
1535,11
1536,12
1537,11
1538,11
1539,11
1540,12
1541,11
1542,11
1543,11
1544,12
1545,17
1546,11
1547,12
1548,11
1549,11
1550,12
1551,11
1552,11
1553,12
1554,11
1555,11
1556,20
1557,24
1558,23
1559,23
1560,14
1561,11
1562,12
1563,11
1564,11
1565,12
1566,12
1567,10
1568,11
1569,18
1570,11
1571,12
1572,11
1573,12
1574,12
1575,11
1576,12
1577,13
1578,11
1579,12
1580,12
1581,11
1582,16
1583,12
1584,12
1585,12
1586,11
1587,12
1588,12
1589,12
1590,11
1591,12
1592,11
1593,11
1594,12
1595,16
1596,12
1597,11
1598,12
1599,13
1600,11
1601,12
1602,12
1603,12
1604,11
1605,13
1606,12
1607,12
1608,14
1609,12
1610,12
1611,11
1612,11
1613,13
1614,12
1615,11
1616,12
1617,12
1618,12
1619,12
1620,12
1621,16
1622,12
1623,12
1624,12
1625,13
1626,11
1627,12
1628,13
1629,12
1630,12
1631,11
1632,13
1633,12
1634,14
1635,12
1636,13
1637,13
1638,11
1639,12
1640,13
1641,12
1642,12
1643,13
1644,13
1645,12
1646,13
1647,13
1648,13
1649,12
1650,13
1651,12
1652,12
1653,12
1654,12
1655,12
1656,11
1657,12
1658,11
1659,12
1660,13
1661,11
1662,14
1663,12
1664,11
1665,12
1666,12
1667,15
1668,12
1669,11
1670,15
1671,12
1672,18
1673,13
1674,12
1675,12
1676,13
1677,12
1678,11
1679,11
1680,12
1681,12
1682,12
1683,12
1684,17
1685,11
1686,12
1687,12
1688,12
1689,13
1690,12
1691,12
1692,13
1693,12
1694,13
1695,11
1696,18
1697,12
1698,13
1699,12
1700,12
1701,12
1702,13
1703,12
1704,12
1705,12
1706,13
1707,12
1708,17
1709,12
1710,12
1711,12
1712,11
1713,13
1714,12
1715,12
1716,12
1717,12
1718,12
1719,12
1720,17
1721,13
1722,12
1723,12
1724,13
1725,13
1726,12
1727,12
1728,12
1729,13
1730,12
1731,13
1732,15
1733,12
1734,13
1735,12
1736,12
1737,13
1738,12
1739,12
1740,12
1741,13
1742,12
1743,13
1744,15
1745,12
1746,13
1747,12
1748,12
1749,12
1750,13
1751,12
1752,13
1753,12
1754,12
1755,13
1756,15
1757,12
1758,12
1759,13
1760,12
1761,12
1762,13
1763,13
1764,12
1765,12
1766,13
1767,13
1768,15
1769,12
1770,12
1771,13
1772,12
1773,13
1774,12
1775,13
1776,13
1777,12
1778,13
1779,13
1780,14
1781,13
1782,12
1783,13
1784,12
1785,13
1786,12
1787,13
1788,13
1789,12
1790,13
1791,13
1792,14
1793,13
1794,13
1795,12
1796,13
1797,12
1798,12
1799,13
1800,13
1801,12
1802,12
1803,12
1804,14
1805,13
1806,12
1807,13
1808,12
1809,13
1810,13
1811,12
1812,13
1813,13
1814,12
1815,19
1816,12
1817,12
1818,13
1819,13
1820,12
1821,13
1822,13
1823,13
1824,12
1825,13
1826,18
1827,13
1828,13
1829,13
1830,12
1831,13
1832,13
1833,13
1834,12
1835,13
1836,12
1837,19
1838,14
1839,12
1840,13
1841,12
1842,13
1843,13
1844,12
1845,13
1846,13
1847,13
1848,18
1849,12
1850,13
1851,13
1852,13
1853,13
1854,12
1855,13
1856,13
1857,13
1858,13
1859,17
1860,13
1861,13
1862,13
1863,13
1864,12
1865,13
1866,13
1867,13
1868,13
1869,13
1870,16
1871,12
1872,14
1873,12
1874,13
1875,13
1876,13
1877,14
1878,13
1879,13
1880,13
1881,16
1882,13
1883,13
1884,13
1885,13
1886,13
1887,14
1888,13
1889,13
1890,13
1891,13
1892,17
1893,14
1894,13
1895,13
1896,13
1897,13
1898,14
1899,13
1900,13
1901,13
1902,13
1903,16
1904,15
1905,13
1906,13
1907,14
1908,13
1909,15
1910,13
1911,13
1912,14
1913,14
1914,15
1915,14
1916,15
1917,15
1918,14
1919,13
1920,14
1921,13
1922,14
1923,13
1924,15
1925,15
1926,13
1927,13
1928,14
1929,14
1930,13
1931,13
1932,13
1933,14
1934,13
1935,14
1936,15
1937,13
1938,13
1939,13
1940,13
1941,14
1942,13
1943,14
1944,14
1945,13
1946,13
1947,15
1948,13
1949,14
1950,14
1951,13
1952,14
1953,13
1954,14
1955,14
1956,13
1957,14
1958,14
1959,14
1960,14
1961,14
1962,14
1963,14
1964,13
1965,13
1966,15
1967,14
1968,21
1969,14
1970,14
1971,13
1972,14
1973,13
1974,14
1975,14
1976,14
1977,14
1978,22
1979,16
1980,15
1981,16
1982,13
1983,15
1984,14
1985,14
1986,14
1987,14
1988,21
1989,15
1990,14
1991,14
1992,14
1993,16
1994,14
1995,14
1996,15
1997,15
1998,21
1999,15
2000,15
2001,15
2002,15
2003,14
2004,15
2005,14
2006,14
2007,15
2008,26
2009,31
2010,31
2011,18
2012,14
2013,14
2014,15
2015,14
2016,15
2017,14
2018,15
2019,14
2020,18
2021,17
2022,16
2023,15
2024,15
2025,15
2026,15
2027,16
2028,21
2029,23
2030,23
2031,19
2032,18
2033,16
2034,16
2035,16
2036,16
2037,16
2038,16
2039,16
2040,16
2041,16
2042,17
2043,16
2044,18
2045,16
2046,16
2047,16
2048,16
2049,16
2050,16
2051,17
2052,16
2053,16
2054,15
2055,24
2056,16
2057,17
2058,16
2059,17
2060,16
2061,16
2062,16
2063,16
2064,16
2065,16
2066,24
2067,16
2068,16
2069,15
2070,16
2071,16
2072,17
2073,16
2074,16
2075,15
2076,16
2077,23
2078,16
2079,16
2080,16
2081,15
2082,16
2083,16
2084,15
2085,15
2086,16
2087,14
2088,22
2089,15
2090,15
2091,14
2092,15
2093,14
2094,16
2095,14
2096,16
2097,15
2098,15
2099,23
2100,15
2101,16
2102,15
2103,16
2104,16
2105,15
2106,16
2107,15
2108,15
2109,15
2110,20
2111,16
2112,15
2113,15
2114,15
2115,17
2116,16
2117,16
2118,16
2119,17
2120,15
2121,20
2122,15
2123,18
2124,16
2125,16
2126,17
2127,16
2128,16
2129,17
2130,16
2131,16
2132,22
2133,16
2134,17
2135,16
2136,16
2137,17
2138,16
2139,17
2140,16
2141,15
2142,21
2143,24
2144,15
2145,16
2146,15
2147,16
2148,16
2149,15
2150,15
2151,16
2152,15
2153,15
2154,19
2155,16
2156,15
2157,17
2158,15
2159,16
2160,16
2161,16
2162,16
2163,16
2164,16
2165,20
2166,16
2167,16
2168,16
2169,16
2170,17
2171,18
2172,17
2173,16
2174,15
2175,15
2176,19
2177,16
2178,16
2179,16
2180,15
2181,16
2182,16
2183,16
2184,16
2185,16
2186,16
2187,19
2188,16
2189,17
2190,17
2191,16
2192,16
2193,16
2194,16
2195,16
2196,16
2197,16
2198,19
2199,16
2200,17
2201,16
2202,17
2203,16
2204,16
2205,16
2206,16
2207,16
2208,16
2209,18
2210,16
2211,16
2212,15
2213,16
2214,16
2215,16
2216,16
2217,16
2218,17
2219,16
2220,17
2221,16
2222,16
2223,16
2224,16
2225,16
2226,16
2227,17
2228,15
2229,17
2230,16
2231,18
2232,16
2233,16
2234,16
2235,17
2236,17
2237,16
2238,16
2239,15
2240,17
2241,24
2242,17
2243,15
2244,15
2245,15
2246,17
2247,16
2248,16
2249,16
2250,16
2251,24
2252,17
2253,16
2254,16
2255,16
2256,17
2257,16
2258,16
2259,17
2260,17
2261,24
2262,17
2263,17
2264,17
2265,17
2266,17
2267,17
2268,16
2269,17
2270,17
2271,26
2272,22
2273,16
2274,16
2275,17
2276,16
2277,17
2278,17
2279,18
2280,17
2281,24
2282,17
2283,16
2284,17
2285,16
2286,17
2287,16
2288,17
2289,16
2290,16
2291,23
2292,16
2293,17
2294,16
2295,16
2296,16
2297,16
2298,16
2299,16
2300,17
2301,23
2302,17
2303,17
2304,17
2305,16
2306,17
2307,17
2308,17
2309,17
2310,17
2311,22
2312,17
2313,16
2314,17
2315,16
2316,16
2317,17
2318,16
2319,17
2320,16
2321,23
2322,17
2323,16
2324,16
2325,16
2326,16
2327,15
2328,16
2329,16
2330,16
2331,21
2332,16
2333,16
2334,17
2335,16
2336,16
2337,16
2338,16
2339,16
2340,16
2341,21
2342,16
2343,16
2344,16
2345,16
2346,16
2347,16
2348,17
2349,16
2350,16
2351,21
2352,16
2353,17
2354,16
2355,16
2356,16
2357,18
2358,17
2359,16
2360,16
2361,21
2362,18
2363,17
2364,17
2365,16
2366,17
2367,17
2368,17
2369,16
2370,17
2371,21
2372,16
2373,17
2374,17
2375,16
2376,17
2377,16
2378,18
2379,16
2380,17
2381,20
2382,17
2383,16
2384,17
2385,17
2386,17
2387,16
2388,17
2389,16
2390,17
2391,19
2392,17
2393,16
2394,17
2395,16
2396,17
2397,16
2398,17
2399,16
2400,17
2401,18
2402,18
2403,16
2404,17
2405,16
2406,17
2407,16
2408,17
2409,16
2410,17
2411,19
2412,17
2413,17
2414,17
2415,18
2416,18
2417,17
2418,18
2419,21
2420,17
2421,19
2422,17
2423,17
2424,17
2425,17
2426,17
2427,17
2428,17
2429,18
2430,18
2431,18
2432,19
2433,17
2434,18
2435,17
2436,18
2437,17
2438,17
2439,17
2440,17
2441,18
2442,18
2443,17
2444,17
2445,17
2446,17
2447,18
2448,17
2449,17
2450,18
2451,19
2452,18
2453,18
2454,17
2455,17
2456,18
2457,17
2458,18
2459,17
2460,26
2461,18
2462,17
2463,17
2464,17
2465,17
2466,17
2467,17
2468,17
2469,25
2470,17
2471,17
2472,18
2473,18
2474,18
2475,19
2476,19
2477,19
2478,27
2479,20
2480,19
2481,18
2482,18
2483,17
2484,18
2485,17
2486,17
2487,26
2488,17
2489,17
2490,17
2491,17
2492,17
2493,17
2494,17
2495,17
2496,28
2497,35
2498,32
2499,17
2500,17
2501,17
2502,17
2503,17
2504,17
2505,17
2506,26
2507,17
2508,17
2509,17
2510,17
2511,17
2512,18
2513,17
2514,17
2515,17
2516,25
2517,17
2518,18
2519,17
2520,18
2521,18
2522,17
2523,17
2524,17
2525,18
2526,25
2527,17
2528,17
2529,18
2530,17
2531,18
2532,18
2533,17
2534,17
2535,18
2536,24
2537,17
2538,18
2539,17
2540,17
2541,18
2542,17
2543,18
2544,18
2545,18
2546,24
2547,18
2548,17
2549,18
2550,17
2551,18
2552,18
2553,18
2554,18
2555,17
2556,24
2557,18
2558,17
2559,17
2560,17
2561,18
2562,17
2563,17
2564,18
2565,18
2566,25
2567,17
2568,17
2569,18
2570,17
2571,18
2572,17
2573,17
2574,17
2575,18
2576,24
2577,17
2578,20
2579,17
2580,17
2581,18
2582,19
2583,18
2584,18
2585,18
2586,24
2587,18
2588,17
2589,17
2590,18
2591,18
2592,18
2593,19
2594,18
2595,18
2596,25
2597,19
2598,23
2599,19
2600,17
2601,18
2602,17
2603,18
2604,18
2605,20
2606,25
2607,18
2608,19
2609,19
2610,20
2611,19
2612,20
2613,19
2614,19
2615,19
2616,24
2617,19
2618,18
2619,19
2620,19
2621,20
2622,19
2623,19
2624,19
2625,19
2626,25
2627,19
2628,19
2629,19
2630,19
2631,19
2632,19
2633,20
2634,18
2635,18
2636,23
2637,19
2638,20
2639,20
2640,19
2641,21
2642,20
2643,21
2644,20
2645,20
2646,25
2647,20
2648,20
2649,20
2650,21
2651,21
2652,19
2653,19
2654,21
2655,20
2656,24
2657,20
2658,20
2659,20
2660,20
2661,20
2662,20
2663,20
2664,21
2665,20
2666,24
2667,20
2668,21
2669,20
2670,20
2671,21
2672,21
2673,20
2674,20
2675,20
2676,23
2677,19
2678,19
2679,19
2680,20
2681,20
2682,20
2683,19
2684,19
2685,20
2686,24
2687,20
2688,21
2689,20
2690,20
2691,20
2692,18
2693,19
2694,19
2695,20
2696,23
2697,20
2698,20
2699,19
2700,21
2701,19
2702,18
2703,19
2704,18
2705,19
2706,21
2707,20
2708,20
2709,19
2710,18
2711,18
2712,19
2713,20
2714,19
2715,19
2716,21
2717,19
2718,19
2719,20
2720,19
2721,19
2722,19
2723,19
2724,18
2725,20
2726,21
2727,19
2728,19
2729,19
2730,19
2731,19
2732,19
2733,20
2734,19
2735,19
2736,20
2737,19
2738,19
2739,20
2740,19
2741,19
2742,19
2743,19
2744,19
2745,19
2746,21
2747,19
2748,19
2749,19
2750,19
2751,21
2752,20
2753,19
2754,19
2755,31
2756,19
2757,20
2758,20
2759,19
2760,20
2761,19
2762,19
2763,20
2764,30
2765,20
2766,21
2767,20
2768,20
2769,19
2770,19
2771,21
2772,19
2773,30
2774,20
2775,19
2776,20
2777,20
2778,20
2779,20
2780,20
2781,19
2782,31
2783,19
2784,20
2785,21
2786,20
2787,20
2788,19
2789,19
2790,20
2791,33
2792,40
2793,30
2794,19
2795,20
2796,19
2797,20
2798,20
2799,19
2800,19
2801,30
2802,19
2803,19
2804,20
2805,20
2806,20
2807,20
2808,19
2809,20
2810,19
2811,28
2812,20
2813,20
2814,20
2815,20
2816,21
2817,19
2818,21
2819,21
2820,20
2821,28
2822,21
2823,19
2824,20
2825,21
2826,20
2827,21
2828,19
2829,20
2830,20
2831,28
2832,20
2833,22
2834,20
2835,21
2836,19
2837,21
2838,20
2839,19
2840,21
2841,29
2842,19
2843,20
2844,20
2845,21
2846,20
2847,20
2848,20
2849,20
2850,19
2851,27
2852,22
2853,20
2854,19
2855,19
2856,20
2857,20
2858,19
2859,19
2860,20
2861,26
2862,20
2863,19
2864,19
2865,19
2866,20
2867,20
2868,19
2869,19
2870,20
2871,25
2872,21
2873,19
2874,19
2875,20
2876,19
2877,20
2878,20
2879,20
2880,21
2881,25
2882,20
2883,21
2884,19
2885,20
2886,19
2887,19
2888,21
2889,19
2890,20
2891,26
2892,20
2893,19
2894,19
2895,20
2896,20
2897,20
2898,20
2899,20
2900,20
2901,25
2902,19
2903,19
2904,19
2905,20
2906,21
2907,19
2908,20
2909,19
2910,20
2911,25
2912,19
2913,19
2914,19
2915,20
2916,20
2917,19
2918,20
2919,20
2920,20
2921,24
2922,19
2923,20
2924,20
2925,21
2926,19
2927,19
2928,19
2929,19
2930,21
2931,24
2932,19
2933,20
2934,21
2935,19
2936,20
2937,19
2938,20
2939,21
2940,19
2941,24
2942,21
2943,19
2944,20
2945,20
2946,20
2947,20
2948,20
2949,20
2950,19
2951,23
2952,21
2953,19
2954,20
2955,23
2956,20
2957,20
2958,20
2959,20
2960,20
2961,22
2962,19
2963,19
2964,20
2965,21
2966,20
2967,20
2968,20
2969,20
2970,21
2971,21
2972,19
2973,19
2974,21
2975,20
2976,20
2977,20
2978,20
2979,20
2980,19
2981,21
2982,20
2983,21
2984,20
2985,20
2986,20
2987,20
2988,21
2989,20
2990,21
2991,22
2992,22
2993,22
2994,21
2995,20
2996,22
2997,20
2998,20
2999,22
